src_task_id,dst_task_id,dependency_type,evidence
e8c27fea6bfebd2bd33d08e42d475da47d851804,8f2afbc99758d46c093eb74a268d313f71ce5fe2,explicit_rule_reference,BamToBed
ceff8ccdcea9bc4a69bbe1e613ad068094d7e7f3,e8c27fea6bfebd2bd33d08e42d475da47d851804,explicit_rule_reference,AnnotateBed
004cd931f79e3605f206279f2d06cfcf04777d11,ceff8ccdcea9bc4a69bbe1e613ad068094d7e7f3,explicit_rule_reference,AddSequenceToBed
c6fe4d5835bcb44ca2c64a9f6d7b59a70d5acc68,b1661af33f4a2f5768f9195c945792ea10407f52,explicit_rule_reference,featurecount_unique
54ca1c60cec0fe3e29a27c82f598c2e06f3e74df,4fe13be1a6f0d09482090dd4862eaf26052eacc1,explicit_rule_reference,prepare_count_table
6b6b82b46e186df474b871ba311e2143efb6bd2c,54ca1c60cec0fe3e29a27c82f598c2e06f3e74df,explicit_rule_reference,run_deseq2
b943ea08c90912be069be7249eee188bada869b5,5b94731e9bfbb4b997b9b303b5fa17732cb56354,explicit_rule_reference,filter_significant
b943ea08c90912be069be7249eee188bada869b5,54ca1c60cec0fe3e29a27c82f598c2e06f3e74df,explicit_rule_reference,run_deseq2
a17244b2b3238e573e838cd7e646eb1069e61612,3e00d0c4e1253f2b0f9b97d65bb4d8ad0ab8eecc,explicit_rule_reference,prepare_deu_annotation
46aa046d581316a3d81a9fb9042defeefa86f3f9,b1661af33f4a2f5768f9195c945792ea10407f52,explicit_rule_reference,featurecount_unique
4a1fced863479192ec879798f7050321b092b9bc,4fe13be1a6f0d09482090dd4862eaf26052eacc1,explicit_rule_reference,prepare_count_table
4a1fced863479192ec879798f7050321b092b9bc,3e00d0c4e1253f2b0f9b97d65bb4d8ad0ab8eecc,explicit_rule_reference,prepare_deu_annotation
edaa7cc51f9173f30f2099b1dd07c850d5be0224,5b94731e9bfbb4b997b9b303b5fa17732cb56354,explicit_rule_reference,filter_significant
edaa7cc51f9173f30f2099b1dd07c850d5be0224,f95787f25d618e3b4079f4b2ebf9df83a6caac8b,explicit_rule_reference,run_dexseq
473783248260052743f8e901fc7ed33d3399e1a1,250c7e5ef6524aa158b58c6a2c2aac120d0bc4df,explicit_rule_reference,create_annotation_table
27758415dd95acd98715f8644d1f0ab8b674009a,5b94731e9bfbb4b997b9b303b5fa17732cb56354,explicit_rule_reference,filter_significant
27758415dd95acd98715f8644d1f0ab8b674009a,60161efbc3befd1e4343a4d85bdfff3d43326a7a,explicit_rule_reference,run_DTU
dba65808609f4a151754b0a14fe5fab501f286f6,b1661af33f4a2f5768f9195c945792ea10407f52,explicit_rule_reference,featurecount_unique
