repo_id,name,full_name,owner,stars,created_at,pushed_at,html_url,default_branch,description,archived,size_kb,engine
154515688,mhcquant,nf-core/mhcquant,nf-core,45,2018-10-24T14:28:19+00:00,2026-03-04T16:36:48+00:00,https://github.com/nf-core/mhcquant,master,Identify and quantify MHC eluted peptides from mass spectrometry raw data,false,27655,nextflow
906441555,stableexpression,nf-core/stableexpression,nf-core,6,2024-12-20T23:22:55+00:00,2026-01-21T12:28:59+00:00,https://github.com/nf-core/stableexpression,dev,This pipeline is dedicated to identifying the most stable genes within a single or multiple expression dataset(s). This is particularly useful for identifying the most suitable RT-qPCR reference genes for a specific species. ,false,12717,nextflow
628989424,hadge,nf-core/hadge,nf-core,25,2023-04-17T11:53:42+00:00,2026-03-07T07:13:15+00:00,https://github.com/nf-core/hadge,dev,Comprehensive pipeline for donor demultiplexing in single cell,false,9509,nextflow
513870067,crisprseq,nf-core/crisprseq,nf-core,57,2022-07-14T11:14:34+00:00,2026-03-06T13:56:03+00:00,https://github.com/nf-core/crisprseq,master,A pipeline for the analysis of CRISPR edited data. It allows the evaluation of the quality of gene editing experiments using targeted next generation sequencing (NGS) data (`targeted`) as well as the discovery of important genes from knock-out or activation CRISPR-Cas9 screens using CRISPR pooled DNA (`screening`).,false,24060,nextflow
784107790,drop,nf-core/drop,nf-core,7,2024-04-09T07:46:40+00:00,2026-03-05T18:47:33+00:00,https://github.com/nf-core/drop,dev,"Pipeline to find aberrant events in RNA-Seq data, useful for diagnosis of rare disorders",false,2157,nextflow
883225159,proteinfamilies,nf-core/proteinfamilies,nf-core,23,2024-11-04T15:37:09+00:00,2026-03-04T11:24:15+00:00,https://github.com/nf-core/proteinfamilies,main,Generation and updating of protein families,false,9173,nextflow
684525354,diseasemodulediscovery,nf-core/diseasemodulediscovery,nf-core,5,2023-08-29T10:07:28+00:00,2026-02-19T16:49:00+00:00,https://github.com/nf-core/diseasemodulediscovery,dev,A pipeline for network-based disease module identification.,false,17104,nextflow
533684870,magmap,nf-core/magmap,nf-core,10,2022-09-07T08:56:06+00:00,2026-01-23T11:38:21+00:00,https://github.com/nf-core/magmap,master,Best-practice analysis pipeline for mapping reads to a (large) collections of genomes,false,4388,nextflow
581703811,variantcatalogue,nf-core/variantcatalogue,nf-core,13,2022-12-24T02:26:49+00:00,2025-06-03T11:02:07+00:00,https://github.com/nf-core/variantcatalogue,dev,"Pipeline to generate variant catalogues, a list of variants and their frequencies in a population, from whole genome sequences.",false,192907,nextflow
320339763,Grandeur,UPHL-BioNGS/Grandeur,UPHL-BioNGS,27,2020-12-10T17:15:26+00:00,2026-03-10T23:15:18+00:00,https://github.com/UPHL-BioNGS/Grandeur,main,UPHL's Reference Free Pipeline,false,537197,nextflow
185782433,MONSDA,jfallmann/MONSDA,jfallmann,12,2019-05-09T11:02:03+00:00,2026-02-16T14:31:56+00:00,https://github.com/jfallmann/MONSDA,main,"MONSDA, Modular Organizer of Nextflow and Snakemake driven hts Data Analysis",false,27058,nextflow
751947879,tumourevo,nf-core/tumourevo,nf-core,20,2024-02-02T17:16:47+00:00,2026-02-18T11:47:10+00:00,https://github.com/nf-core/tumourevo,dev,"Analysis pipeline to model tumour clonal evolution from WGS data (driver annotation, quality control of copy number calls, subclonal and mutational signature deconvolution)",false,4275,nextflow
245204245,demultiplex,nf-core/demultiplex,nf-core,53,2020-03-05T15:48:10+00:00,2026-02-27T11:36:17+00:00,https://github.com/nf-core/demultiplex,master,Demultiplexing pipeline for sequencing data,false,14789,nextflow
415950509,pgsc_calc,PGScatalog/pgsc_calc,PGScatalog,158,2021-10-11T13:59:45+00:00,2025-12-11T14:00:15+00:00,https://github.com/PGScatalog/pgsc_calc,main,The Polygenic Score Catalog Calculator is a nextflow pipeline for polygenic score calculation,false,17358,nextflow
763453783,reportho,nf-core/reportho,nf-core,11,2024-02-26T10:23:32+00:00,2026-01-21T12:42:55+00:00,https://github.com/nf-core/reportho,master,nf-core pipeline for comparative analysis of ortholog predictions,false,3611,nextflow
825721673,nf-annotate,nschan/nf-annotate,nschan,5,2024-07-08T11:20:19+00:00,2025-08-29T12:58:57+00:00,https://github.com/nschan/nf-annotate,main,(Plant) genome annotation pipeline,false,2428,nextflow
418533717,nf-test,askimed/nf-test,askimed,178,2021-10-18T14:18:07+00:00,2026-02-13T08:27:24+00:00,https://github.com/askimed/nf-test,main,Simple test framework for Nextflow pipelines,false,5696,nextflow
692013165,scRAFIKI,Mye-InfoBank/scRAFIKI,Mye-InfoBank,11,2023-09-15T11:20:48+00:00,2024-06-30T13:18:23+00:00,https://github.com/Mye-InfoBank/scRAFIKI,master,"A nextflow pipeline for processing sc-RNASeq data, performing QC and integration and preparing the results for further investigation using cellxgene.",false,1039109,nextflow
921968505,nf-binder-design,Australian-Protein-Design-Initiative/nf-binder-design,Australian-Protein-Design-Initiative,15,2025-01-25T01:14:22+00:00,2026-03-05T04:57:20+00:00,https://github.com/Australian-Protein-Design-Initiative/nf-binder-design,main,A Nextflow pipeline for protein binder design,false,4551,nextflow
183046092,coproid,nf-core/coproid,nf-core,12,2019-04-23T15:38:41+00:00,2026-03-07T06:25:34+00:00,https://github.com/nf-core/coproid,master,Coprolite host Identification pipeline,false,118061,nextflow
449457699,SamnSero_Nextflow,jimmyliu1326/SamnSero_Nextflow,jimmyliu1326,7,2022-01-18T21:45:41+00:00,2025-10-16T19:39:21+00:00,https://github.com/jimmyliu1326/SamnSero_Nextflow,main,Bacterial Genomics Workflow for Infectious Disease Diagnostics and Surveillance,false,46660,nextflow
709207344,createtaxdb,nf-core/createtaxdb,nf-core,20,2023-10-24T08:41:35+00:00,2026-02-20T13:54:51+00:00,https://github.com/nf-core/createtaxdb,main,Parallelised and automated construction of metagenomic classifier databases of different tools,false,6791,nextflow
